CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,NB_DOCUMENT,B_DAYS_CREDIT,B_CREDIT_DAY_OVERDUE,B_AMT_CREDIT_MAX_OVERDUE,B_CNT_CREDIT_PROLONG,B_AMT_CREDIT_SUM,B_AMT_CREDIT_SUM_DEBT,B_AMT_CREDIT_SUM_OVERDUE,B_AMT_ANNUITY,BB_MIN_STATUS,BB_MAX_STATUS,PA_AMT_ANNUITY,PA_AMT_CREDIT,PA_DAYS_DECISION,PA_CNT_PAYMENT,CCB_SK_DPD,IP_DUE_DAY_PAYMENT,IP_DIFF_PAYMENT,PCB_SK_DPD_DEF
0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,189000.0,659808.0,21415.5,522000.0,0.030755,31,-3031,2.0,2,2,0.6204465252534189,0.5321737822690272,0.4525335592581747,3.0,0.0,3.0,0.0,-2112.0,1,219,0.0,0.0,0,976140.0,858015.0,0.0,36229.5,0.0,0.0,17306.465625,246190.5,435,13.75,0.0,10.052083333333334,-670.49859375,0.031746031746031744
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,135000.0,395703.0,19035.0,330304.5,0.016612,58,-3521,2.0,2,2,0.4766657921810805,0.4821928053197344,0.2238313174701554,0.0,0.0,0.0,0.0,-1802.0,1,615,0.0,7601.31,0,675000.0,543074.22,0.0,19818.0,0.05,0.05,25725.553714285717,508243.609883721,337,32.74285714285714,0.0,5.3991031390134525,-542.5468385650224,0.005681818181818182
1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,180000.0,276277.5,21955.5,238500.0,0.030755,41,-812,2.0,2,2,0.718989939092125,0.1157971389954354,0.6479768603302221,5.0,0.0,4.0,0.0,-1283.0,1,406,0.0,0.0,0,878905.935,797139.0,0.0,14648.445,0.0,0.0,22416.48,410022.4090909091,7,27.5,0.0,9.666666666666666,8555.458392857143,0.0
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,157500.0,450000.0,30204.0,450000.0,0.0228,26,-2868,1.0,2,2,0.19732992027637,0.5367604426205193,0.1473459180275725,0.0,0.0,0.0,0.0,-1085.0,0,96,0.0,3184.605,0,252000.0,205492.1464285714,0.0,11182.011428571428,0.0,0.06818181818181818,18122.949999999997,182006.0357142857,245,19.11111111111111,0.0,5.016806722689076,0.0,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,135000.0,270000.0,13500.0,270000.0,0.0228,27,-2687,3.0,2,2,0.5446359119384967,0.5803408027787188,0.0774985464900651,5.0,2.0,5.0,0.0,-5.0,0,507,0.0,0.0,0,451854.0,318889.845,0.0,22774.5,0.0,0.0,8033.733,68673.0,103,11.6,0.0,10.868421052631579,0.0,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,315000.0,202500.0,18702.0,202500.0,0.04622,30,-565,3.0,1,1,0.3333744338033507,0.7009386722565021,0.3893387918468769,4.0,0.0,4.0,0.0,-352.0,1,966,0.0,0.0,0,425250.0,368632.17,0.0,13500.0,0.0,0.0,13698.720000000001,168350.25,352,14.0,0.0,3.465909090909091,292.2320454545454,0.0
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,202500.0,1364958.0,57960.0,1242000.0,0.006852,32,-2180,3.0,3,3,0.3988038784534465,0.1070060294692485,0.3656165070113335,0.0,0.0,0.0,0.0,-2035.0,1,855,0.0,67931.82,0,2198700.0,711265.5,0.0,59424.345,0.39285714285714285,0.39285714285714285,17483.97,170112.375,534,8.666666666666666,0.0,5.4,-2714.2740000000003,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,135000.0,225000.0,16371.0,225000.0,0.019101,37,-149,2.0,2,2,0.4113351687752719,0.5640266007381163,0.1253078784282391,0.0,0.0,0.0,0.0,-1983.0,1,263,0.0,4137.75,0,229500.0,170876.25,0.0,14812.4925,0.1111111111111111,0.3333333333333333,6027.599999999999,72696.375,417,9.666666666666666,0.0,5.467391304347826,-129.2223913043478,0.0
0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,207000.0,550980.0,43528.5,450000.0,0.035792,26,-1034,1.0,2,2,0.5625314794948466,0.3441865583834294,0.3876253444214701,0.0,0.0,0.0,0.0,-648.0,1,112,0.0,0.0,0,79830.0,59487.75,0.0,6746.2425,0.0,0.0,28251.36,97659.40909090909,385,6.5,0.0,5.466666666666667,0.0,0.0
1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,270000.0,735088.5,49122.0,630000.0,0.035792,31,-2865,2.0,2,2,0.2045722686204505,0.5904774934331185,0.5762088360175724,0.0,0.0,0.0,0.0,-640.0,1,290,0.0,0.0,0,1350000.0,1147293.0,0.0,36486.495,0.0,0.0,18504.208125,262660.05,291,13.0,0.0,9.328358208955224,2675.8571641791045,0.0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,180000.0,156384.0,16551.0,135000.0,0.00702,31,-771,2.0,2,2,0.1622341240602473,0.3007035336835385,0.248535557339522,0.0,0.0,0.0,0.0,-446.0,1,286,0.0,0.0,0,64449.0,7443.0,0.0,5859.0,0.0,0.0,7213.170000000001,32792.25,236,5.333333333333333,0.0,8.11111111111111,-1520.75,0.0
1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,135000.0,301464.0,19395.0,238500.0,0.025164,30,-1712,1.0,2,2,0.1157482843994914,0.1504111262473146,0.4118485559242397,1.0,1.0,1.0,1.0,-2893.0,1,68,0.0,0.0,0,245250.0,86051.25,0.0,24525.0,0.0,0.0,6581.331,51036.75,134,8.4,0.0,11.709677419354838,-294.46112903225804,0.0
0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,135000.0,52128.0,5742.0,45000.0,0.014464,54,-821,1.0,2,2,0.4779051797850725,0.5956915274111609,0.4206109640437848,1.0,1.0,1.0,1.0,-582.0,1,345,0.0,0.0,0,33750.0,8435.52,0.0,2407.5,0.0,0.0,16655.028749999998,161574.3,257,10.5,0.0,11.789473684210526,0.0,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,675000.0,27229.5,675000.0,0.0145199999999999,42,-1015,2.0,2,2,0.4447743763198095,0.2190446308236475,0.6195277080511546,1.0,0.0,1.0,0.0,-1966.0,1,722,0.0,0.0,0,913500.0,283280.13,0.0,23292.0,0.0,0.0,3375.0,67500.0,2885,0.0,0.010526315789473684,2.5346534653465347,-33.415841584158414,0.0
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,382500.0,1400760.0,45315.0,1080000.0,0.005313,52,-872,2.0,2,2,0.4585656134861141,0.6479366679517535,0.3031463744186309,1.0,0.0,1.0,0.0,-3230.0,1,427,0.0,7267.5,0,675000.0,589990.5,0.0,35131.5,0.3333333333333333,0.3333333333333333,21898.4175,176918.4,81,12.0,0.0,2.9365079365079363,-88.045,0.0
0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,135000.0,270000.0,11349.0,270000.0,0.00712,47,-2974,1.0,2,2,0.7284609051866016,0.3897286788652282,0.4866531565147181,1.0,1.0,1.0,1.0,-413.0,1,2110,0.0,0.0,0,44100.0,0.0,0.0,4410.0,0.0,0.0,17938.188,139587.54545454544,154,10.4,0.0,11.028571428571428,-181.944,0.0
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,450000.0,790830.0,62613.0,675000.0,0.04622,55,-1133,2.0,1,1,0.4162989966298996,0.6801071330580704,0.3689687382528466,1.0,0.0,1.0,0.0,0.0,0,60,12.5,20972.07,0,2810250.0,2482218.18,9190.305,76790.25,0.0,0.17647058823529413,24670.250000000004,276373.0,179,10.222222222222221,0.0,4.523076923076923,-1184.4851538461537,0.0
1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,225000.0,373135.5,19048.5,301500.0,0.0035409999999999,59,-6239,2.0,1,1,0.679082308804492,0.8021930331188059,0.7047064232963289,8.0,1.0,8.0,0.0,-2496.0,0,762,0.0,0.0,0,45000.0,0.0,0.0,4500.0,0.0,0.0,18202.815,349036.875,14,24.0,0.0,5.822916666666667,0.0,0.0
1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,112500.0,270000.0,21330.0,270000.0,0.00733,44,-1125,1.0,2,2,0.6140793212513055,0.1973240120970876,0.1974745115685422,0.0,0.0,0.0,0.0,-683.0,1,266,0.0,0.0,0,180000.0,142564.5,0.0,7500.015,0.0,0.0,18709.627500000002,218154.2142857143,205,22.0,0.0,3.892857142857143,0.0,0.0
0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,202500.0,213322.5,13180.5,162000.0,0.016612,40,-6364,2.0,2,2,0.7144403826829065,0.5866701673416029,0.722392890081304,0.0,0.0,0.0,0.0,-2162.0,1,589,0.0,0.0,0,144000.0,0.0,0.0,14400.0,0.0,0.0,10621.7325,71755.3125,406,11.5,0.5774647887323944,6.231404958677686,-335.2685950413223,0.0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,261000.0,450000.0,18918.0,450000.0,0.01885,26,-608,2.0,2,2,0.3174592545014435,0.4439728718238079,0.1745642655572634,0.0,0.0,0.0,0.0,-251.0,1,557,0.0,0.0,0,270000.0,269270.52749999997,0.0,450.0,0.0,0.0,14716.38,242977.5,16,22.0,0.0,3.74,-589.446,0.037037037037037035
0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,360000.0,517500.0,41017.5,517500.0,0.072508,34,-460,1.0,1,1,0.316102837884147,0.7024446123542736,0.4812493411434029,2.0,0.0,2.0,0.0,-1361.0,1,225,0.0,15048.135,0,212130.0,113494.5,0.0,21213.0,0.125,0.125,17287.3125,250563.6,331,10.5,0.0,2.986666666666667,-394.5738,0.0
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,247500.0,213934.5,22594.5,193500.0,0.00702,40,-5751,4.0,2,2,0.4826048444103015,0.6603092633347509,0.4507472818545589,0.0,0.0,0.0,0.0,-2084.0,1,613,0.0,0.0,0,78750.0,6680.25,0.0,7875.0,0.0,0.0,27188.662499999995,280561.1538461539,304,13.0,0.0,2.872340425531915,-643.1581914893618,0.0
0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,2,112500.0,1350000.0,42034.5,1350000.0,0.0196889999999999,33,-2008,4.0,2,2,0.6162263906442763,0.7093089061939994,0.3944954053123993,1.0,0.0,1.0,0.0,-3510.0,1,598,0.0,2601.855,0,82912.5,2727.0,0.0,8291.25,0.0,0.0379746835443038,6408.41625,36194.25,340,10.5,0.021052631578947368,3.9022556390977443,-1.2045112781954885,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90000.0,276903.0,23895.0,247500.0,0.005144,43,-288,3.0,2,2,0.6676238447389949,0.3079020349658547,0.3606125659189888,3.0,0.0,2.0,0.0,0.0,1,2291,0.0,10646.055,0,15709.5,0.0,0.0,5236.515,0.19444444444444445,0.19444444444444445,8389.158749999999,31169.454545454544,37,8.5,0.0,1.1590909090909092,-548.7712499999999,0.11764705882352941
1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,135000.0,442062.0,21397.5,369000.0,0.0084739999999999,40,-3773,2.0,2,2,0.1881144043748658,0.7735264149957753,0.5388627065779676,7.0,0.0,7.0,0.0,-477.0,1,183,0.0,0.0,0,1628485.5,968659.5,0.0,37439.715000000004,0.0,0.0,12333.51,203178.0,477,30.0,0.08421052631578947,4.013513513513513,-22.804054054054053,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,135000.0,675000.0,24376.5,675000.0,0.010966,48,-2574,2.0,2,2,0.2959795156134773,0.6672634712283273,0.5954562029091491,5.0,0.0,5.0,0.0,-1586.0,1,877,0.0,0.0,0,4500.0,0.0,0.0,79404.525,0.0,0.0,10468.555312499999,139719.85714285713,193,13.875,0.0,6.352941176470588,-215.23273109243698,0.0
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,202500.0,1572750.0,48946.5,1350000.0,0.018634,41,-3008,4.0,2,2,0.4802435431542711,0.5994672367889021,0.5370699579791587,12.0,1.0,12.0,0.0,-2268.0,1,363,0.0,0.0,0,180000.0,130182.885,0.0,18993.87,0.0,0.0,9885.752999999999,173929.69565217392,363,27.6,0.024390243902439025,7.377450980392157,-116.65610294117647,0.13725490196078433
0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,157500.0,635193.0,61879.5,585000.0,0.032561,38,-1098,3.0,1,1,0.6099296559517288,0.6857136058711085,0.3296550543128238,0.0,0.0,0.0,0.0,-2943.0,1,324,0.0,0.0,0,657000.0,220995.42,0.0,45474.420000000006,0.0,0.0,13875.795,100440.0,694,10.0,0.0,3.3275862068965516,0.0,0.0
0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,157500.0,440784.0,27094.5,360000.0,0.018801,45,-543,2.0,2,2,0.5525336965120181,0.2927047405957004,0.5424451438613613,0.0,0.0,0.0,0.0,-701.0,1,131,0.0,0.0,0,44725.5,35055.0,0.0,3440.025,0.0,0.0,17172.82125,283783.5,701,10.5,0.0,6.920792079207921,-2722.259405940594,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,211500.0,382500.0,20880.0,382500.0,0.0116569999999999,25,-1644,2.0,1,1,0.2171001434296568,0.7051069692885538,0.2498850627504553,1.0,1.0,1.0,1.0,-1470.0,1,1806,0.0,7943.805,0,12825.0,4306.5,0.0,1282.5,0.8363636363636363,0.8363636363636363,8880.716250000001,105625.8,277,12.25,0.0,3.2903225806451615,-158.90467741935484,0.0
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,2,225000.0,242950.5,17806.5,184500.0,0.018801,38,-1600,4.0,2,2,0.1553512041670957,0.1208425479392647,0.3723336657058204,0.0,0.0,0.0,0.0,-417.0,1,87,0.0,0.0,0,101960.505,49965.75,0.0,8953.335,0.0,0.0,18680.771249999998,192501.81818181818,299,21.25,0.0625,6.2027972027972025,1076.1687062937062,0.0
1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,135000.0,360000.0,18378.0,360000.0,0.009175,53,-1550,1.0,2,2,0.6290154276734203,0.7072485774047276,0.3962195720630885,0.0,0.0,0.0,0.0,-881.0,1,515,0.0,0.0,0,123007.5,100237.5,0.0,12300.75,0.0,0.0,15936.1875,231679.92857142858,343,17.666666666666668,0.0,7.777777777777778,0.0,0.0
0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,121500.0,305640.0,31446.0,270000.0,0.007305,42,-2603,3.0,3,3,0.8667823029819428,0.6779911006051134,0.6925590674998008,0.0,0.0,0.0,0.0,-2019.0,1,2547,0.0,9508.41,0,14184.0,0.0,0.0,4728.015,0.06172839506172839,0.06172839506172839,25548.015,368154.0,720,7.333333333333333,0.0,7.375,0.0,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,202500.0,13662.0,202500.0,0.028663,44,-156,2.0,2,2,0.4557599336274845,0.718066390729177,0.434733248750173,1.0,1.0,1.0,1.0,-1758.0,1,302,0.0,0.0,0,112500.0,101912.31,0.0,4500.0,0.0,0.0,11711.457,186570.0,1048,12.0,0.0,7.390804597701149,0.0,0.0
1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,247500.0,547344.0,28075.5,472500.0,0.04622,53,-806,2.0,1,1,0.4947390844850218,0.7145960420861337,0.4974688893052743,0.0,0.0,0.0,0.0,-3427.0,1,806,0.0,0.0,0,1911699.0,1311784.785,0.0,51660.0,0.0,0.0,19833.765,157995.0,266,7.333333333333333,0.0,6.509803921568627,0.0,0.0
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,117000.0,318528.0,19615.5,252000.0,0.020713,35,-227,2.0,3,2,0.4623999393448406,0.2041687402337216,0.2032521136204725,2.0,1.0,2.0,1.0,0.0,1,33,0.0,0.0,0,65983.5,65983.5,0.0,5498.64,0.0,0.0,9115.990714285716,96767.35714285714,782,9.428571428571429,0.0,15.454545454545455,490.96227272727265,0.0
1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,315000.0,884844.0,56677.5,810000.0,0.0072739999999999,30,-4365,3.0,2,2,0.5252270258035907,0.7133411702273526,0.2837118826350007,4.0,1.0,4.0,1.0,-372.0,0,323,0.0,15696.63,0,1350000.0,1210191.75,0.0,35047.215,0.6363636363636364,0.6363636363636364,8182.602000000001,99776.7,405,12.4,6.8,13.768115942028986,-5.2513043478260855,0.0
1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,135000.0,254700.0,21780.0,225000.0,0.035792,42,-1436,2.0,2,2,0.1603198406056469,0.4743954937077088,0.3425288720742255,0.0,0.0,0.0,0.0,-1348.0,1,203,0.0,0.0,0,71444.79,31531.5,0.0,7144.47,0.0,0.0,9671.35125,134321.625,143,18.5,0.0,9.112068965517242,-161.70478448275855,0.0
0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,139500.0,345510.0,16749.0,247500.0,0.011703,32,-1626,3.0,2,2,0.3656530102952265,0.493545838348182,0.6817058776720116,3.0,0.0,3.0,0.0,-1047.0,1,152,0.0,0.0,0,60544.71,21316.5,0.0,8649.225,0.0,0.0,20100.262499999997,120363.0,138,6.0,0.0,2.6041666666666665,-210.06281249999998,0.0
1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,180000.0,370912.5,34150.5,337500.0,0.003069,53,-1871,2.0,3,3,0.6008454259700053,0.6249456448144844,0.5226973172821112,0.0,0.0,0.0,0.0,-1266.0,1,203,0.0,0.0,0,262980.0,149791.5,0.0,20229.21,0.0,0.0,35381.15,381475.2,203,22.666666666666668,0.0,17.366666666666667,10709.125500000002,0.0
0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,450000.0,1928304.0,79708.5,1800000.0,0.018801,33,-3592,2.0,2,2,0.5793504924432521,0.5300826340174776,0.4866531565147181,0.0,0.0,0.0,0.0,-2015.0,1,295,0.0,0.0,0,2060599.30875,1610602.7737500002,0.0,42565.668750000004,0.0,0.0,32737.212,346245.0,209,13.2,0.12121212121212122,4.052238805970149,-528.8087686567164,0.0
0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,2,157500.0,177768.0,13063.5,135000.0,0.00496,43,-1759,4.0,2,2,0.8376427553536832,0.6254529330572789,0.6006575372857061,0.0,0.0,0.0,0.0,-1607.0,1,581,0.0,0.0,0,225000.0,183017.7,0.0,6538.5,0.0,0.0,14354.55,155854.92857142858,353,17.5,0.0,6.453125,0.0,0.0
0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,454500.0,20020.5,454500.0,0.032561,46,-6511,2.0,1,1,0.7376452923699397,0.7256789977992185,0.6925590674998008,0.0,0.0,0.0,0.0,-1825.0,1,1215,0.0,0.0,0,5400000.0,3098673.0,0.0,22500.0,0.0,0.0,9385.11,111742.875,265,10.0,0.0,7.632,-129.60252,0.0
0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,146250.0,280170.0,29547.0,247500.0,0.04622,33,-5274,2.0,1,1,0.2584808278470677,0.6859350601373175,0.4920600938649263,2.0,0.0,2.0,0.0,-1980.0,1,370,0.0,0.0,0,1575000.0,1375492.5,0.0,32812.515,0.0,0.0,18038.4525,313083.0,824,14.0,0.0,10.393617021276595,-1572.9735638297873,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,450000.0,14517.0,450000.0,0.010032,36,-809,2.0,2,2,0.7469212782109047,0.2312500367339504,0.2044226253763287,0.0,0.0,0.0,0.0,-1123.0,1,260,0.0,4342.5,0,70960.5,30073.5,0.0,5912.865,0.1111111111111111,0.1111111111111111,10744.92,234314.4375,2,26.571428571428573,0.0,7.807017543859649,-0.39473684210526316,0.0
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,112500.0,450000.0,24412.5,450000.0,0.0228,31,-1217,2.0,2,2,0.5181136778910971,0.4724002764874421,0.324891229465852,9.0,0.0,9.0,0.0,-836.0,1,15,0.0,0.0,0,142413.60375,111055.0725,0.0,9141.164999999999,0.0,0.0,4463.58,77854.5,402,4.0,0.0,3.657142857142857,-146.61514285714284,0.0
0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,76500.0,389844.0,17302.5,315000.0,0.031329,48,-1166,1.0,2,2,0.4348480630813153,0.5288132664561057,0.5744466170995097,1.0,0.0,1.0,0.0,-609.0,1,1025,0.0,0.0,0,90000.0,85351.5,0.0,9000.0,0.0,0.0,8748.0225,143286.75,210,19.0,0.0,9.375,1232.071875,0.0
1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,315000.0,1800000.0,56002.5,1800000.0,0.018209,30,-1606,2.0,3,3,0.4880231529891189,0.3396941165015358,0.520897599048938,0.0,0.0,0.0,0.0,-2513.0,0,1148,0.0,94.5,0,1945944.0,967531.5,0.0,50382.0,0.02631578947368421,0.02631578947368421,33184.095,1164197.5,1148,46.666666666666664,0.0,5.963235294117647,3676.10955882353,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,157500.0,552555.0,24466.5,477000.0,0.022625,46,-1518,2.0,2,2,0.6287802442554672,0.7342604601086995,0.656158373001177,5.0,0.0,5.0,0.0,-2401.0,1,1667,0.0,0.0,0,405000.0,252882.0,0.0,40500.0,0.0,0.0,9903.645,88572.93000000001,441,9.333333333333334,0.0,12.705882352941176,-448.8961764705882,0.02857142857142857
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,99000.0,166500.0,10183.5,166500.0,0.026392,48,-5009,2.0,2,2,0.789272518427672,0.6794216587717496,0.1704461230452281,0.0,0.0,0.0,0.0,-858.0,1,121,0.0,0.0,1,272992.5,51264.09,0.0,3266.2574999999997,0.0,0.0,18278.145,147395.75,27,30.0,0.0,3.2857142857142856,0.0,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,112500.0,457312.5,36261.0,373500.0,0.0084739999999999,53,-1641,2.0,2,2,0.5361594813035958,0.5997034881081342,0.0963186927645401,0.0,0.0,0.0,0.0,-1056.0,1,476,0.0,2529.765,0,67500.0,50647.5,0.0,6750.0,0.0,0.0,12588.42375,290932.875,703,25.5,0.0,4.513888888888889,-4419.299999999999,0.6944444444444444
1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,166500.0,237024.0,12100.5,180000.0,0.0105,41,-212,1.0,3,3,0.2035443090031349,0.0169745157171318,0.6446794549585961,1.0,0.0,1.0,0.0,-415.0,1,576,0.0,0.0,0,112500.0,15961.5,0.0,11250.0,0.0,0.0,10325.789999999999,81537.42857142857,241,22.4,0.6153846153846154,6.897435897435898,-3.4811538461538456,0.0
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,157500.0,248760.0,29650.5,225000.0,0.030755,34,-509,3.0,2,2,0.4603438421810456,0.5675454133171539,0.6058362647264226,0.0,0.0,0.0,0.0,-1694.0,1,699,0.0,0.0,0,382500.0,39280.5,0.0,15937.515,0.0,0.0,14875.011000000002,175539.0,69,11.6,0.0,7.378787878787879,-3.409090909090909,0.0
0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,157500.0,539100.0,27652.5,450000.0,0.00702,54,-1131,1.0,2,2,0.4300815773213805,0.7195161819298735,0.3360615207658242,7.0,1.0,6.0,1.0,-933.0,1,165,0.0,0.0,0,513455.4,164592.0,0.0,13877.19,0.0,0.0,20029.915,343457.03571428574,192,32.22222222222222,0.0,4.388888888888889,-481.4420833333333,0.0
0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,270000.0,746703.0,26950.5,616500.0,0.019101,39,-5429,2.0,2,2,0.5653812188807495,0.4998542773573945,0.5919766183185521,0.0,0.0,0.0,0.0,0.0,1,244,0.0,0.0,0,924558.75,728476.4025,0.0,26268.345,0.0,0.0,14244.295000000002,137698.875,32,9.555555555555555,0.0,10.81,-176.93325000000004,0.0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,225000.0,364896.0,26550.0,315000.0,0.072508,37,-3179,2.0,1,1,0.4251789440035688,0.6222714754409551,0.4418358231994413,0.0,0.0,0.0,0.0,-3437.0,1,614,0.0,20859.232500000002,0,1239750.0,825677.1675,0.0,33167.25,0.4482758620689655,0.6842105263157895,50161.29,1108405.5,541,44.0,0.3541666666666667,-0.2403846153846154,-173.07692307692307,0.0
0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,135000.0,848745.0,37516.5,675000.0,0.006233,30,-3289,1.0,2,2,0.1958764770742593,0.7634393141014817,0.3457848024695955,3.0,0.0,3.0,0.0,-1765.0,1,833,0.0,85.23,0,220500.0,203355.0,0.0,22050.0,0.03571428571428571,0.03571428571428571,10002.06,96333.75,104,6.0,0.0,3.185185185185185,-617.765,0.05
0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,202500.0,622413.0,33894.0,495000.0,0.035792,30,-645,2.0,2,2,0.2221067006718195,0.1963698193608475,0.3046721837533529,1.0,0.0,1.0,0.0,-418.0,0,207,0.0,0.0,0,584376.75,533543.8725,0.0,25031.25,0.0,0.0,14904.4275,154656.48,263,5.0,0.0,5.222222222222222,0.0,0.0
1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,202500.0,630000.0,32166.0,630000.0,0.0145199999999999,33,-2031,2.0,2,2,0.7473771707301908,0.5464509686917451,0.4014074137749511,1.0,0.0,1.0,0.0,-511.0,1,100,0.0,0.0,0,188325.0,145686.69,0.0,23382.135000000002,0.0,0.0,7694.849999999999,72766.125,100,10.0,0.0,7.2105263157894735,0.0,0.0
1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,202500.0,104256.0,11074.5,90000.0,0.0060079999999999,25,-1629,2.0,2,2,0.1417375127104225,0.5420195041943354,0.6512602186973006,1.0,0.0,1.0,0.0,-896.0,1,400,0.0,0.0,0,18000.0,0.0,0.0,1800.0,0.0,0.0,22613.632500000003,314937.75,19,16.0,0.0,17.444444444444443,0.0,0.0
